SMILES,bridge,aff_site,aff_p0,d_key,d_p0,composite,QED,MW,logP,HA,TPSA,LE
COCCONS(=O)(=O)Cc1cccc(CN)c1,0.7484237375124492,-4.629,-5.996,3.98256876902333,3.0901677947969097,0.847604913321552,0.5196998171359932,274.342,0.14270000000000038,18,90.64999999999999,0.25716666666666665
COc1cccc(C(=O)NCC2Cc3cnnn3CC(N)C2)c1,0.746646184882709,-4.731,-5.272,4.067579624297477,2.8894044369039102,0.8470553080514723,0.8615997721282812,315.37700000000007,0.6063999999999999,23,95.05999999999999,0.20569565217391303
Cc1ccc(NC(=O)COc2ccc(S(=O)(=O)NCC(C)C)cc2)nc1,0.7411874998709821,-5.425,-7.173,4.118758793617319,2.8235808824965507,0.8470484635776248,0.7358630493068158,377.4660000000001,2.3418200000000002,26,97.39,0.20865384615384613
Cc1ccnc(NC(=O)c2ccc(OCC(=O)NC3CC3)cc2)c1,0.7376236128057071,-5.832,-7.519,4.081802175510225,3.0025144462600006,0.8468151597356479,0.8538362844737452,325.3680000000001,2.2997200000000007,24,80.32,0.243
CCN(C(C)C(=O)NCC(=O)NC)S(=O)(=O)c1cccc(C(F)(F)F)c1,0.743055433805117,-5.082,-6.886,4.041883842962338,3.023919311092807,0.8465848748571229,0.7191568772404936,395.403,0.9667000000000002,26,95.58000000000001,0.19546153846153846
Cn1cc([N+](=O)[O-])cc1C(=O)Nc1cnn(CC(C)(O)c2ccc(Cl)cc2)c1,0.7350100228159508,-6.054,-6.958,4.1047225241178005,2.9802813625562257,0.8462950959381627,0.48462909762487544,403.82600000000014,2.943200000000001,28,115.21999999999998,0.21621428571428572
O=C(CN1C(=O)C2(CC2)c2ccccc21)N1CCC2CNCC2C1,0.7341934510400934,-6.103,-6.923,4.011375948474538,3.2218238623487787,0.8460412282435847,0.8868843046918041,325.4120000000001,1.1326999999999996,24,52.650000000000006,0.25429166666666664
Cc1nc(CN(C)C2CC(C)N(Cc3noc(C)n3)C2)n[nH]1,0.7412170648666119,-5.188,-7.558,4.088486639332456,2.9220629698895952,0.8460095960771825,0.8777548539747884,305.386,0.89934,22,86.97,0.23581818181818182
NC(=O)c1cc(Oc2ccc(NC(=O)CCNC(=O)C3CC3)cc2)ccn1,0.7389017622586574,-5.451,-7.866,3.9738395790469454,3.2382052127683325,0.8458569155909543,0.655727376823628,368.3930000000001,1.8275999999999994,27,123.41000000000001,0.20188888888888887
Cc1[nH]n(C2CNC(C)(C)C2)c(=O)c1C=C1NC(=O)NC1=O,0.7357250904411077,-5.694,-6.796,4.131772743024476,2.883831652506782,0.845113676597309,0.45463332103845394,305.338,-0.02188000000000001,22,108.02000000000001,0.25881818181818184
O=C(Oc1ccc2c(c1)C(=O)N(C1CCCCC1O)C2=O)c1ccccc1,0.7291719010704053,-6.482,-7.747,3.9037749678996607,3.4685398945377584,0.844808926711194,0.513660671582029,365.385,2.805300000000001,27,83.91,0.24007407407407408
CCOC(=O)c1cc2cc(SCC3CCCCC3)ccc2o1,0.7367451772232424,-5.356,-7.353,4.075250421753245,3.0344984758605498,0.8441999379236993,0.5550504475271075,318.438,5.281900000000005,22,39.44,0.24345454545454545
Cc1cccc(C)c1NC(=O)CNc1ccc(NC(=O)C2CCCCC2)cc1,0.7309334063236393,-6.035,-8.197,3.795860640223769,3.5960451888150686,0.8438611865785217,0.6703001191157876,379.50400000000025,4.872840000000004,28,70.23,0.2155357142857143
Cc1cc(-n2c(C)cc(C(=O)COC(=O)c3ccc(=O)[nH]c3)c2C)no1,0.7301875594330048,-6.055,-7.47,4.038897498080385,3.215631353249312,0.8435186240444122,0.5547798903378252,355.35,2.1185599999999996,26,107.19,0.23288461538461538
C#CCCC(N)C(=O)Nc1ccc(NC(=O)CC)cc1,0.7376714985610665,-5.069,-6.221,4.050950505745534,3.083210015551973,0.8434544185720225,0.6898484234207986,273.336,1.7142999999999993,20,84.22,0.25345
Cc1nnc(-c2nc(C)c(CC(=O)OC(C)C(=O)NCc3ccco3)s2)o1,0.7328113258089053,-5.662,-7.423,4.047082652973621,3.162178679328541,0.8432970597369149,0.6096202437896289,390.42100000000005,2.1935399999999996,27,120.35,0.2097037037037037
O=C(Nc1ccccc1F)c1cccc(N2CCN(c3nccs3)CC2)c1,0.730644422948995,-5.884,-7.96,3.847797941680409,3.532986272263168,0.8430287945458146,0.7444102160980918,382.46400000000006,3.861100000000002,27,48.470000000000006,0.21792592592592594
CCC(C)N(C(=O)CCc1ccc(S(=O)(=O)N(C)C)cc1)C(CC)C(=O)NC1CCCC1,0.7353083732539049,-5.255,-6.21,4.0986958901582335,2.99271348444852,0.8429282258870808,0.543036315988559,465.66000000000037,3.3340000000000014,32,86.79,0.16421875
CC(=O)N1CCCC1C(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0.7328355339750042,-5.541,-7.538,4.057750238740674,3.136977844996678,0.842775857697397,0.8040074666426058,369.3870000000001,2.3648999999999996,26,43.86000000000001,0.21311538461538462
Cc1cccc(NC(=O)N2CCN(C(=O)CN(Cc3ccco3)C3CC3)CC2)c1,0.7348818540046385,-5.274,-7.299,4.068137780360935,3.0816698395512785,0.8427680133004951,0.8151917323063054,396.49100000000016,2.928720000000001,29,69.03,0.18186206896551724
CCCn1c(-c2ccc3c(c2)c(C)nn3C)nc2c(=O)n(Cc3ccccn3)cnc21,0.7298084231521472,-5.866,-7.429,4.073106185701522,3.1433237186137872,0.8424670338516341,0.4414134566098269,413.4850000000001,3.3084200000000017,31,83.42,0.18922580645161288
COc1ccc(CC(=O)Nc2ccc(NCc3ccc(F)cc3)nn2)cc1,0.7255412252115717,-6.328,-7.548,4.140393821848352,3.032856079671438,0.8420282363974104,0.670084746424144,366.396,3.417600000000001,27,76.14,0.23437037037037037
Cc1ccnc(Nc2ncc3cc(NCc4ccc(C)o4)nnc3n2)c1,0.7259272017387592,-6.138,-7.952,4.098186672175879,3.1379427974391128,0.8414186180995201,0.5663717562709888,347.3820000000001,3.3803400000000012,26,101.65,0.23607692307692307
Cc1nc(COc2ccc(Nc3ncc4cccc(Cl)c4n3)cc2)no1,0.7253392715497304,-6.183,-7.877,4.172006351864771,2.941239874610707,0.841275232656648,0.5624056797658555,367.7960000000001,4.297220000000003,26,85.96,0.2378076923076923
Cc1ccc(CCNC(=O)CCc2nnc(NC(=O)c3ccn[nH]3)o2)cc1,0.7235254731289196,-6.35,-8.085,4.000594455827783,3.3713151736377296,0.8409540350399486,0.5548906513162805,368.39700000000005,1.6449199999999997,27,125.8,0.23518518518518516
O=C(OCc1ccco1)c1cnc(-c2ccon2)n1-c1ccccc1Cl,0.7308088939701711,-5.33,-6.74,4.116045067780478,3.0169022191645523,0.8406770285103529,0.49168957756767845,369.764,4.130700000000002,26,83.28999999999999,0.20500000000000002
CCCNC(C#N)C(C)=Cc1c(C)nn(-c2ccccn2)c1C,0.7299618130546788,-5.018,-6.558,4.092439492527653,3.0933978082361144,0.8388094397778335,0.8896933326433748,309.41700000000003,3.1792200000000017,23,66.53,0.21817391304347825
CC(c1cccc(Oc2ccccc2)c1)N1CCN(c2cccc(Cl)c2)CC1,0.722293013820496,-6.008,-7.97,4.031173650439782,3.329274095054358,0.8387404138471385,0.5279489841135814,392.9300000000002,6.015500000000006,28,15.71,0.21457142857142858
Cc1noc(CNCc2ccc3nnc(Cc4ccccc4)n3c2)n1,0.7209003617927024,-6.13,-7.914,4.193559228149758,2.9504477626285808,0.8384652708622119,0.58260369533655,334.38300000000004,2.3013200000000005,25,81.14,0.2452
FC(F)(F)Oc1ccc(-c2cccc(-n3ccnc3)c2)nn1,0.7237392691747083,-5.645,-7.647,3.7025356176544735,3.755882985397708,0.837986184424193,0.7452664904295666,306.247,3.2279000000000027,22,52.83,0.2565909090909091
Cn1cccc(-n2c(SCC(=O)Nc3ccccc3F)nnc2-c2ccco2)c1=O,0.7214827948834055,-5.91,-7.342,3.977779782743132,3.43266834984098,0.8378406236497498,0.47722877885181847,425.44500000000016,3.095900000000001,30,94.95000000000002,0.197
COc1cc(Br)cc(C(=O)NN=Cc2cc(Cl)c(Cl)cc2Cl)c1,0.724173990921048,-5.459,-7.35,4.143524345288682,3.0458102370305347,0.8374198845658517,0.4078277775508286,436.5200000000001,5.181800000000002,23,50.69,0.2373478260869565
CCCn1c(NC(=O)c2ncoc2Cc2cc(=O)[nH][nH]2)nc2ccccc21,0.7195133562925576,-5.97,-8.459,4.206313112453708,2.9335161496061346,0.8369587768825887,0.48325403390022714,366.381,2.2938,27,121.59999999999998,0.2211111111111111
CC(=O)Nc1ccc(Nc2cc(NCCc3ccccc3C(C)C)ncn2)cc1,0.7222475050541242,-5.568,-7.415,3.824411719467452,3.63879719138069,0.8367840545930919,0.5075824863204805,389.5030000000001,4.9566000000000034,29,78.94000000000001,0.19199999999999998
Cc1ccnc(NC(=O)c2ccc(OCC3CCCNC3)c(F)c2)c1,0.719859472511006,-5.88,-7.17,4.214336128027758,2.900060171789544,0.8367662350365885,0.8753079613283862,343.40200000000004,3.1598200000000016,25,63.25,0.2352
CC(=O)Nc1cccc(C(C)N2CCN(C(=O)C3CCC3)CC2)c1,0.7219851299859061,-5.447,-7.398,4.17570077950995,2.9876701625179445,0.8361006323817622,0.923804916632246,329.4440000000002,2.6503000000000005,24,52.650000000000006,0.22695833333333335
Cc1n[nH]c(C)c1S(=O)(=O)N1CCc2cc(C(=O)N(C(C)C)C(C)C)ccc21,0.7212078591344001,-5.432,-7.07,4.181384818454288,2.983429067365268,0.8355845826822899,0.829829387256306,404.5360000000001,3.0369400000000013,28,86.36999999999999,0.194
Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(Cl)nc3)cc2)cc1,0.7157372278609044,-6.148,-7.165,4.233573549615028,2.9101802349682764,0.8355357559517367,0.666200089805637,365.82000000000005,4.548020000000003,26,71.09,0.23646153846153845
Cc1ccn(C2CCCC2)c(=O)c1C(=O)Nc1ccc2c(c1)OCCO2,0.7142367460329173,-6.341,-7.127,4.260495980516822,2.841325394952152,0.8354993088814395,0.9181686911630698,354.4060000000002,3.295320000000001,26,69.56,0.2438846153846154
Cc1cn(C2CC(O)C(COP(N)(=O)Oc3ccccc3)O2)c(=O)[nH]c1=O,0.7133804954980432,-6.356,-7.198,3.775984374967672,3.7650138113956495,0.8350635437126103,0.6026262863284132,397.32400000000007,0.6558200000000001,27,145.86999999999998,0.2354074074074074
Cn1nnc(C(=O)N2CCCC(Cc3ccn[nH]3)C2)c1C1CC1,0.7208481293334433,-5.325,-7.562,4.151879213079301,3.0746557530884657,0.8349062882394531,0.9274649654575304,314.39300000000014,1.5104999999999993,23,79.7,0.23152173913043478
N#Cc1ccc(OCC(=O)Nc2ccc(Oc3cccc(Cl)c3)cc2)cc1,0.7156759343695054,-5.981,-8.408,4.117761163545064,3.232481709151656,0.8347718741599177,0.6531867140362522,378.81500000000005,5.021480000000003,27,71.35,0.2215185185185185
O=c1cc(N2CCC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C2)cn[nH]1,0.713993148444169,-6.107,-8.37,4.122495482107896,3.243879313414725,0.8343386479852842,0.8244808585686753,388.37100000000004,1.3459,26,95.16,0.2348846153846154
Cc1cc(-c2ccccc2)nc2c(C(=O)N3CCC3CC(=O)Nc3cc(C(F)(F)F)[nH]n3)cnn12,0.7090371662743581,-6.64,-9.409,4.140364355947433,3.2681531481862964,0.8337472499142452,0.45023239626017686,483.45400000000006,3.6899200000000008,35,108.28,0.1897142857142857
CC(c1ccccc1)N1CCN(C(=O)c2ccc(Cl)c(N)c2)CC1,0.7190071336897619,-5.267,-6.92,3.663442097263173,3.8272635132689774,0.8335849749984606,0.8683934698746809,343.8580000000001,3.441200000000001,24,49.57,0.21945833333333334
Cc1ccc(C)c(NC(=O)C(=O)Nc2cccc(C(F)(F)F)c2)c1,0.7131476613507397,-5.974,-8.036,3.738539019456664,3.8033708733175104,0.8332655883532472,0.8173650881307658,336.313,3.899440000000002,24,58.2,0.24891666666666667
CCC(C)NC(=O)c1nnn(C(C)(C)C(=O)Nc2ccccc2C#N)c1C,0.7124552344198457,-6.06,-7.296,4.085762719493142,3.3398240971643998,0.8332351629776165,0.812558299014419,368.4410000000001,2.3602999999999996,27,112.69999999999999,0.22444444444444442
COc1cc(CN2CCC(NC(=O)c3cc4ccccc4[nH]c3=O)CC2)ccc1O,0.7093296824511257,-6.468,-8.298,4.209629674923912,3.092413458772937,0.83317454371306,0.6044866512080903,407.4700000000002,2.6367000000000007,30,94.66000000000001,0.21559999999999999
CCOC(=O)C(C)Oc1ccc(C=Nc2ccccn2)cc1OC,0.7206985311154499,-4.868,-6.336,4.161906534270081,3.0491705429509848,0.8328100090206979,0.5765742840059507,328.3680000000001,3.1712000000000016,24,70.01,0.20283333333333334
COCCN(C)c1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cn1,0.7144468391633924,-5.681,-7.353,3.776306528871829,3.7562752827768096,0.8327463062668048,0.6281601439296097,403.4820000000001,4.525200000000003,30,63.69,0.18936666666666666
CC1(C)CC1NC(=O)C=Cc1ncc(N)nc1N,0.719559865633867,-4.991,-7.059,3.837559380648071,3.6465991005318914,0.8326927878088284,0.6767593555406146,247.302,0.5689000000000002,18,106.92,0.27727777777777773
Cc1nccn1CCOCCCC(C)(C(=O)O)C(C)C,0.7221797937263811,-4.554,-6.213,4.193174215317079,2.9289153282401323,0.8322803735180261,0.7072940420503027,282.384,2.735220000000001,20,64.35000000000001,0.2277
