SMILES,aff,d_asp,d_arg,d_p0
COc1ccc(S(=O)(=O)N2CCN(Cc3cn4cc(Cl)ccc4n3)CC2)cc1,-5.662,4.202425728076583,8.166315509457124,3.5214880377476785
CC(O)c1ccnc(C2CCC2)n1,-4.885,12.697521214788342,12.98358567576769,3.171950346395732
CCNC(=NCc1cnns1)N(C)CC1CCOCC1,-4.068,5.278559367857863,8.216092562769726,2.8184877150699115
Cc1c(C=CC(=O)Nc2ccccc2N2CCCN(Cc3nc(C(=O)N4CCCCC4)cs3)CC2)cnn1-c1ccccc1,,,,
O=CCC(CC(=O)ON1C(=O)CCC1=O)(C(=O)O)C(=O)CCc1ccccc1,-5.218,4.951531177322828,7.87121693259689,3.4635774857796955
CC(C)C1C(=O)C(C)(c2cccnc2)C(=O)N1CC1CCCO1,-4.98,12.758035311128435,11.901176958603717,2.9684386468310233
O=C(NCCCN1C(=O)C(=Cc2ccccc2Br)SC1=S)OCc1ccccc1,-5.271,5.419713830083651,7.715427207873845,6.309785733287621
COc1cc(C=NNC(=O)C(c2ccccc2)c2ccccc2)cc(O)c1O,-6.099,4.836554455394873,7.549957019745211,2.851808198319095
CNC(CCN(CCC(C)C)C1CC1)c1ccccc1,-4.182,13.043813744453727,7.259326139525623,7.76973365051853
CC(=Cc1ccco1)C(=O)N(C(OC(=O)C(C)(CCl)CON1C(=O)CC(C)C1=O)C(Cl)(Cl)Cl)S(=O)(=O)c1ccc(C)cc1,,,,
CCC1(O)C=CC(c2csc(-c3ccc(-c4cccs4)cc3)n2)=CC1,-6.316,5.105406056328918,8.36139761044767,3.1894711160316223
CCCn1c(CNC(C)(C)C)nc2ccc(C(=O)O)cc21,-5.24,4.539560441276226,8.122316726156397,2.807286768393995
COc1ccc(Cn2ccnc2CN(CCO)C(C)C)cn1,-4.459,12.491565674486125,12.389972114577175,2.9139270752714457
C=CCN(CC=C)Cc1onc(C)c1NC(=O)OC(C)(C)C,-4.464,8.290017430620999,8.202496997865953,3.084385514166477
O=C(c1cccnc1N1CCCCC1)N1CCC2(CCNC2)C1,-4.942,7.322281201920616,8.061980773978563,3.1191776159750817
NN=C(N)c1c(-c2ccc(F)cc2)c(-c2cnc3ccnn3c2)c(N)[nH]c1=O,-5.114,14.43768908101293,7.380140987813173,7.296297691295223
c1cc(CN2CCOCC2)no1,-4.148,12.1971885695024,12.661207406878697,2.9782420989570335
COCCCN(CC=NN(N)c1ccccn1)C(=O)c1cccs1,-4.797,5.433024387944526,7.200987223985333,3.067757813126714
COCCNCc1c(C)nn(-c2ccccc2C)c1C,-4.864,12.645344004810624,13.026110739587622,3.4153443457431933
CN(c1ccccc1-c1ccc2c(c1)CCc1nnc(-c3ccoc3)n1N2)S(C)(=O)=O,-4.991,5.948598742561142,8.497011239253482,3.0382402801621877
CC(C)(C)C(N)C(=O)N1CCCC1c1ccccc1F,-5.208,14.353168395862985,12.31990945583611,3.072429169240521
C=CCC(NC(=O)N1CCCCC1)C(=O)c1cccc(N)c1,-5.317,12.506122140775693,12.171210868274365,3.132960740258327
CC(=O)Nc1ccc(CCNS(=O)(=O)c2ccccc2Cl)cc1,-4.547,13.581401437259707,11.468432368898549,9.301668721256418
CN1CCC(CO)C(C(=O)O)C1CC(=O)O,-4.439,6.508416935015764,7.229686646044903,3.1563781459134455
CCC=CC1C(C(=O)O)=C(C)NC1(C(=O)O)C1CC1,-4.988,7.115090582698156,8.046995029201895,2.998116241909243
O=C(CN1C(=O)CCC1=O)OCC1CCCO1,-5.13,12.733008324822535,12.0229305911662,3.085766355380783
Cc1cccc(NC(=O)CSc2nnc(C(C)(C)C)n2CC2CCC2)c1,-5.042,3.648284254276248,8.982552755202722,10.00797931652539
CCOC(=O)c1cnn(-c2nc3ncccc3[nH]2)c1C,-4.608,7.837677334516903,8.476468132424023,2.985925317217429
O=C(NC1(C(Br)(Br)C(=O)O)N=C(c2ccccc2)OC1=O)c1ccccc1,-5.889,10.219797551810897,8.62958428894463,12.405416599211813
O=C(Oc1ccc(N(CCCl)CCCl)cc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-4.772,12.143812457379273,8.28946041669782,8.473352170186248
CCN(CCNC(=O)c1ccccc1[N+](=O)[O-])c1nc2ncc(Br)c(N)c2n(C)c1=O,-5.407,4.645945651856035,7.8804763815393795,3.013095750221024
Cc1nn(-c2ccc(F)cc2)c2[nH]c(=O)n(C3CCCC(OCc4ccccc4Cl)C3)c(=O)c12,-6.637,10.857380439129873,7.717634222998651,8.88884075681413
CCOc1cc(C2C(=C(O)c3ccc(N)cc3)C(=O)C(=O)N2c2cc(C)on2)ccc1OC,-5.939,13.449808548823288,6.833979514163033,7.11017320464136
CC(C)(C)OC(=O)NCC=Cc1cc(Br)ccc1OCc1ccccc1,-5.217,4.338225097894298,7.9289647495748135,4.693080970961399
COc1ccc(C2c3c(n[nH]c3-c3cc(OC)c(OC)c(OC)c3)Oc3n[nH]c(-c4cccc5ccccc45)c32)cc1,-5.72,3.4904105775682037,7.910303028329572,7.588720379616051
Cc1cnc(N2CCCC(c3nc(C)c(CC(N)=O)c(C)n3)C2)nc1,-5.612,4.525347389980132,8.011758171587557,2.9267616916995483
Cc1cc(C(=O)OCCOCC(=O)O)ccc1NC(=O)Cn1c[n+](C)cn1,-5.366,3.7014625487771724,7.997785568518326,2.9598420565969397
CC(=O)CC(CCCN=C(N)N)NC(=O)CCNC(=O)C(CCCN)NC(=O)C(Cc1cnc[nH]1)NC(=O)CCCCC(=O)O,,,,
Cc1cccc(Oc2ccc(NC(=O)CNc3cc4ccccc4c4ccccc34)cc2)c1,-7.155,5.406966894664696,8.441194524473417,3.5632632515715135
Nc1ncnc2cnc(OCCCP(=O)(O)O)nc12,-5.39,12.547122937151768,12.196442514110416,2.7862392216032
CC(=O)Oc1c(O)cccc1NC(=S)Nc1ccccc1F,-4.866,11.184953330255787,8.919402950870646,12.52771958498433
O=C1C=CC(=Cc2ccccc2)C2CC(=O)C(Cl)=C12,-5.23,12.09347815973552,12.806264326492718,3.122056213459328
O=C(NC1CC1)c1cccc(NC(=O)C2CCCN(c3ncnc4c3CCCC4)C2)c1,-6.576,6.4613005656756135,7.1157237860951295,3.3160621224579026
